entry_id,source_form,source_register,source_variety,gloss_en,source_note,candidate_msn_headword,candidate_search_key,search_fallbacks_json,rule_trace
kw::tlaltepactli::1,tlaltepactli,EHN_colloquial,Eastern Huasteca Nahuatl,"ground, earth",rule_based_from_source_form,tlaltepaktli,tlaltepaktli,"[""tlaltepactli"", ""tlaltepaktli""]",hard c > k
kw::tlamacht-a::1,tlamachtía,EHN_colloquial,Eastern Huasteca Nahuatl,to teach.,rule_based_from_source_form,tlamachtía,tlamachtia,"[""tlamachtía"", ""tlamachtia"", ""tlamactia""]",identity
kw::tlamachtihquetl::1,tlamachtihquetl,EHN_colloquial,Eastern Huasteca Nahuatl,teacher.,rule_based_from_source_form,tlamachtihketl,tlamachtihketl,"[""tlamachtihquetl"", ""tlamactiquetl"", ""tlamachtihketl"", ""tlamactiketl"", ""tlamachtihcetl""]",qu > k before front vowel
kw::tlamamalli::1,tlamamalli,EHN_colloquial,Eastern Huasteca Nahuatl,"load, cargo.",rule_based_from_source_form,tlamamalli,tlamamalli,"[""tlamamalli""]",identity
kw::tlamantli-xihuitl::1,tlamantli xihuitl,EHN_colloquial,Eastern Huasteca Nahuatl,grass.,rule_based_from_source_form,tlamantli xiwitl,tlamantli xiwitl,"[""tlamantli xihuitl"", ""tlamantli xiuitl"", ""tlamantli xiwitl""]",hu> w before vowel
kw::tlamantli::1,tlamantli,EHN_colloquial,Eastern Huasteca Nahuatl,thing.,rule_based_from_source_form,tlamantli,tlamantli,"[""tlamantli""]",identity
kw::tlamaya::1,tlamaya,EHN_colloquial,Eastern Huasteca Nahuatl,"a plain, flat land.",rule_based_from_source_form,tlamaya,tlamaya,"[""tlamaya""]",identity
kw::tlamayamitl::1,tlamayamitl,EHN_colloquial,Eastern Huasteca Nahuatl,"field, plain.",rule_based_from_source_form,tlamayamitl,tlamayamitl,"[""tlamayamitl""]",identity
kw::tlamocuitlahuihquetl::1,tlamocuitlahuihquetl,EHN_colloquial,Eastern Huasteca Nahuatl,shepherd.,rule_based_from_source_form,tlamokuitlawihketl,tlamokuitlawihketl,"[""tlamocuitlahuihquetl"", ""tlamocuitlauiquetl"", ""tlamokuitlawihketl"", ""tlamokuitlawiketl"", ""tlamocuitlahuihcetl""]",hu> w before vowel; qu > k before front vowel; hard c > k
kw::tlanahuat-a::1,tlanahuatía,EHN_colloquial,Eastern Huasteca Nahuatl,kingdom.,rule_based_from_source_form,tlanawatía,tlanawatia,"[""tlanahuatía"", ""tlanahuatia"", ""tlanauatia"", ""tlanawatía"", ""tlanawatia""]",hu> w before vowel
kw::tlanahuat-a::2,tlanahuatía,EHN_colloquial,Eastern Huasteca Nahuatl,to send.,rule_based_from_source_form,tlanawatía,tlanawatia,"[""tlanahuatía"", ""tlanahuatia"", ""tlanauatia"", ""tlanawatía"", ""tlanawatia""]",hu> w before vowel
kw::tlanahuatihquetl::1,tlanahuatihquetl,EHN_colloquial,Eastern Huasteca Nahuatl,king.,rule_based_from_source_form,tlanawatihketl,tlanawatihketl,"[""tlanahuatihquetl"", ""tlanauatiquetl"", ""tlanawatihketl"", ""tlanawatiketl"", ""tlanahuatihcetl""]",hu> w before vowel; qu > k before front vowel
kw::tlanahuatihquetl::2,tlanahuatihquetl,EHN_colloquial,Eastern Huasteca Nahuatl,governor.,rule_based_from_source_form,tlanawatihketl,tlanawatihketl,"[""tlanahuatihquetl"", ""tlanauatiquetl"", ""tlanawatihketl"", ""tlanawatiketl"", ""tlanahuatihcetl""]",hu> w before vowel; qu > k before front vowel
kw::tlanaquiliztli::1,tlanaquiliztli,EHN_colloquial,Eastern Huasteca Nahuatl,"answer, response.",rule_based_from_source_form,tlanakilistli,tlanakilistli,"[""tlanaquiliztli"", ""tlanakilistli"", ""tlanacilistli""]",qu > k before front vowel; z > s
kw::tlancoch::1,tlancoch,EHN_colloquial,Eastern Huasteca Nahuatl,teeth.,rule_based_from_source_form,tlankoch,tlankoch,"[""tlancoch"", ""tlancoc"", ""tlankoch"", ""tlankoc""]",hard c > k
kw::tlanehtli::1,tlanehtli,EHN_colloquial,Eastern Huasteca Nahuatl,"laborer, worker.",rule_based_from_source_form,tlanehtli,tlanehtli,"[""tlanehtli"", ""tlanetli""]",identity
kw::tlaneltilihquetl::1,tlaneltilihquetl,EHN_colloquial,Eastern Huasteca Nahuatl,witness.,rule_based_from_source_form,tlaneltilihketl,tlaneltilihketl,"[""tlaneltilihquetl"", ""tlaneltiliquetl"", ""tlaneltilihketl"", ""tlaneltiliketl"", ""tlaneltilihcetl""]",qu > k before front vowel
kw::tlanextilihcayotl::1,tlanextilihcayotl,EHN_colloquial,Eastern Huasteca Nahuatl,"sign, wonder, miracle.",rule_based_from_source_form,tlanextilihkayotl,tlanextilihkayotl,"[""tlanextilihcayotl"", ""tlanextilicayotl"", ""tlanextilihkayotl"", ""tlanextilikayotl""]",hard c > k
kw::tlapahuaxtli::1,tlapahuaxtli,EHN_colloquial,Eastern Huasteca Nahuatl,cooked.,rule_based_from_source_form,tlapawaxtli,tlapawaxtli,"[""tlapahuaxtli"", ""tlapauaxtli"", ""tlapawaxtli""]",hu> w before vowel
kw::tlapechtli::3,tlapechtli,EHN_colloquial,Eastern Huasteca Nahuatl,bed.,rule_based_from_source_form,tlapechtli,tlapechtli,"[""tlapechtli"", ""tlapectli""]",identity
kw::tlapehquetl::1,tlapehquetl,EHN_colloquial,Eastern Huasteca Nahuatl,hunter.,rule_based_from_source_form,tlapehketl,tlapehketl,"[""tlapehquetl"", ""tlapequetl"", ""tlapehketl"", ""tlapeketl"", ""tlapehcetl""]",qu > k before front vowel
kw::tlapitzquetl::1,tlapitzquetl,EHN_colloquial,Eastern Huasteca Nahuatl,"arbiter, arbitrator.",rule_based_from_source_form,tlapitsketl,tlapitsketl,"[""tlapitzquetl"", ""tlapitsketl"", ""tlapitzcetl""]",qu > k before front vowel; z > s
kw::tlapiyali::2,tlapiyali,EHN_colloquial,Eastern Huasteca Nahuatl,animal.,rule_based_from_source_form,tlapiyali,tlapiyali,"[""tlapiyali""]",identity
kw::tlapohualistli::1,tlapohualistli,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of tlapohualiztli (“lesson”),explicit_gloss_target,tlapowalistli (“lesson”),tlapowalistli (“lesson”),"[""tlapohualistli"", ""tlapoualistli"", ""tlapowalistli (“lesson”)"", ""tlapohualistli (“lesson”)""]",gloss target: tlapohualiztli (“lesson”); hu> w before vowel; z > s
kw::tlapohualiztli::2,tlapohualiztli,EHN_colloquial,Eastern Huasteca Nahuatl,lesson.,rule_based_from_source_form,tlapowalistli,tlapowalistli,"[""tlapohualiztli"", ""tlapoualiztli"", ""tlapowalistli"", ""tlapohualistli""]",hu> w before vowel; z > s
kw::tlapoyahualti::1,tlapoyahualti,EHN_colloquial,Eastern Huasteca Nahuatl,good night (greeting).,rule_based_from_source_form,tlapoyawalti,tlapoyawalti,"[""tlapoyahualti"", ""tlapoyaualti"", ""tlapoyawalti""]",hu> w before vowel
kw::tlaquemitl::1,tlaquemitl,EHN_colloquial,Eastern Huasteca Nahuatl,blanket.,rule_based_from_source_form,tlakemitl,tlakemitl,"[""tlaquemitl"", ""tlakemitl"", ""tlacemitl""]",qu > k before front vowel
kw::tlaquetzali::1,tlaquetzali,EHN_colloquial,Eastern Huasteca Nahuatl,pitchfork.,rule_based_from_source_form,tlaketsali,tlaketsali,"[""tlaquetzali"", ""tlaketsali"", ""tlacetzali""]",qu > k before front vowel; z > s
kw::tlaquetztli::1,tlaquetztli,EHN_colloquial,Eastern Huasteca Nahuatl,a trap.,rule_based_from_source_form,tlaketstli,tlaketstli,"[""tlaquetztli"", ""tlaketstli"", ""tlacetztli""]",qu > k before front vowel; z > s
kw::tlatehquetl::1,tlatehquetl,EHN_colloquial,Eastern Huasteca Nahuatl,cutter.,rule_based_from_source_form,tlatehketl,tlatehketl,"[""tlatehquetl"", ""tlatequetl"", ""tlatehketl"", ""tlateketl"", ""tlatehcetl""]",qu > k before front vowel
kw::tlatehuihcayotl::1,tlatehuihcayotl,EHN_colloquial,Eastern Huasteca Nahuatl,war,rule_based_from_source_form,tlatewihkayotl,tlatewihkayotl,"[""tlatehuihcayotl"", ""tlateuicayotl"", ""tlatewihkayotl"", ""tlatewikayotl""]",hu> w before vowel; hard c > k
kw::tlatequipanohca::1,tlatequipanohca,EHN_colloquial,Eastern Huasteca Nahuatl,slave,rule_based_from_source_form,tlatekipanohka,tlatekipanohka,"[""tlatequipanohca"", ""tlatequipanoca"", ""tlatekipanohka"", ""tlatekipanoka"", ""tlatecipanohca""]",qu > k before front vowel; hard c > k
kw::tlatilantli::1,tlatilantli,EHN_colloquial,Eastern Huasteca Nahuatl,state.,rule_based_from_source_form,tlatilantli,tlatilantli,"[""tlatilantli""]",identity
kw::tlatoniya::1,tlatoniya,EHN_colloquial,Eastern Huasteca Nahuatl,to be hot.,rule_based_from_source_form,tlatoniya,tlatoniya,"[""tlatoniya""]",identity
kw::tlatzactli::1,tlatzactli,EHN_colloquial,Eastern Huasteca Nahuatl,jail.,rule_based_from_source_form,tlatsaktli,tlatsaktli,"[""tlatzactli"", ""tlatsaktli""]",z > s; hard c > k
kw::tlatzehtzeloltic::1,tlatzehtzeloltic,EHN_colloquial,Eastern Huasteca Nahuatl,holy.,rule_based_from_source_form,tlatsehtseloltik,tlatsehtseloltik,"[""tlatzehtzeloltic"", ""tlatzetzeloltic"", ""tlatsehtseloltik"", ""tlatsetseloltik""]",z > s; hard c > k
kw::tlatzintla::1,tlatzintla,EHN_colloquial,Eastern Huasteca Nahuatl,"under, below",rule_based_from_source_form,tlatsintla,tlatsintla,"[""tlatzintla"", ""tlatsintla""]",z > s
kw::tlaxahua::1,tlaxahua,EHN_colloquial,Eastern Huasteca Nahuatl,to dig.,rule_based_from_source_form,tlaxawa,tlaxawa,"[""tlaxahua"", ""tlaxaua"", ""tlaxawa""]",hu> w before vowel
kw::tlaxahualiztli::1,tlaxahualiztli,EHN_colloquial,Eastern Huasteca Nahuatl,excavation.,rule_based_from_source_form,tlaxawalistli,tlaxawalistli,"[""tlaxahualiztli"", ""tlaxaualiztli"", ""tlaxawalistli"", ""tlaxahualistli""]",hu> w before vowel; z > s
kw::tlaxcalli::4,tlaxcalli,EHN_colloquial,Eastern Huasteca Nahuatl,tortilla.,rule_based_from_source_form,tlaxkalli,tlaxkalli,"[""tlaxcalli"", ""tlaxkalli""]",hard c > k
kw::tlaxcaloa::1,tlaxcaloa,EHN_colloquial,Eastern Huasteca Nahuatl,to make tortillas,rule_based_from_source_form,tlaxkaloa,tlaxkaloa,"[""tlaxcaloa"", ""tlaxkaloa""]",hard c > k
kw::tlaxkaloa::1,tlaxkaloa,EHN_colloquial,Eastern Huasteca Nahuatl,To make tortillas,rule_based_from_source_form,tlaxkaloa,tlaxkaloa,"[""tlaxkaloa"", ""tlaxcaloa""]",identity
kw::tlayehyecoli::1,tlayehyecoli,EHN_colloquial,Eastern Huasteca Nahuatl,a measure.,rule_based_from_source_form,tlayehyekoli,tlayehyekoli,"[""tlayehyecoli"", ""tlayeyecoli"", ""tlayehyekoli"", ""tlayeyekoli""]",hard c > k
kw::tlayohua::1,tlayohua,EHN_colloquial,Eastern Huasteca Nahuatl,night.,rule_based_from_source_form,tlayowa,tlayowa,"[""tlayohua"", ""tlayoua"", ""tlayowa""]",hu> w before vowel
kw::tlayohuilotl::1,tlayohuilotl,EHN_colloquial,Eastern Huasteca Nahuatl,night,rule_based_from_source_form,tlayowilotl,tlayowilotl,"[""tlayohuilotl"", ""tlayouilotl"", ""tlayowilotl""]",hu> w before vowel
kw::tlazcamati::1,tlazcamati,EHN_colloquial,Eastern Huasteca Nahuatl,thanks.,rule_based_from_source_form,tlaskamati,tlaskamati,"[""tlazcamati"", ""tlaskamati"", ""tlascamati""]",z > s; hard c > k
kw::tlazolli::2,tlazolli,EHN_colloquial,Eastern Huasteca Nahuatl,trash.,rule_based_from_source_form,tlasolli,tlasolli,"[""tlazolli"", ""tlasolli""]",z > s
kw::tlen::2,tlen,EHN_colloquial,Eastern Huasteca Nahuatl,what,rule_based_from_source_form,tlen,tlen,"[""tlen""]",identity
kw::tlen::3,tlen,EHN_colloquial,Eastern Huasteca Nahuatl,that,rule_based_from_source_form,tlen,tlen,"[""tlen""]",identity
kw::tlenihqui::1,tlenihqui,EHN_colloquial,Eastern Huasteca Nahuatl,deal,rule_based_from_source_form,tlenihki,tlenihki,"[""tlenihqui"", ""tleniqui"", ""tlenihki"", ""tleniki"", ""tlenihci""]",qu > k before front vowel
kw::tleno::1,tleno,EHN_colloquial,Eastern Huasteca Nahuatl,nothing.,rule_based_from_source_form,tleno,tleno,"[""tleno""]",identity
kw::tli::2,-tli,EHN_colloquial,Eastern Huasteca Nahuatl,a suffix that makes nouns.,rule_based_from_source_form,-tli,-tli,"[""-tli""]",identity
kw::tlilelemectli::1,tlilelemectli,EHN_colloquial,Eastern Huasteca Nahuatl,flame.,rule_based_from_source_form,tlilelemektli,tlilelemektli,"[""tlilelemectli"", ""tlilelemektli""]",hard c > k
kw::tlitl::1,tlitl,EHN_colloquial,Eastern Huasteca Nahuatl,fire.,rule_based_from_source_form,tlitl,tlitl,"[""tlitl""]",identity
kw::toca::2,toca,EHN_colloquial,Eastern Huasteca Nahuatl,name,rule_based_from_source_form,toka,toka,"[""toca"", ""toka""]",hard c > k
kw::tocatl::3,tocatl,EHN_colloquial,Eastern Huasteca Nahuatl,obsolete spelling of tokatl,explicit_gloss_target,tokatl,tokatl,"[""tocatl"", ""tokatl""]",gloss target: tokatl
kw::tocontzi::1,tocontzi,EHN_colloquial,Eastern Huasteca Nahuatl,squirrel.,rule_based_from_source_form,tokontsi,tokontsi,"[""tocontzi"", ""tokontsi""]",z > s; hard c > k
kw::tohuanti::1,tohuanti,EHN_colloquial,Eastern Huasteca Nahuatl,first person; we,rule_based_from_source_form,towanti,towanti,"[""tohuanti"", ""touanti"", ""towanti""]",hu> w before vowel
kw::tokatl::3,tokatl,EHN_colloquial,Eastern Huasteca Nahuatl,spider.,rule_based_from_source_form,tokatl,tokatl,"[""tokatl"", ""tocatl""]",identity
kw::tokomahtli::1,tokomahtli,EHN_colloquial,Eastern Huasteca Nahuatl,squirrel,rule_based_from_source_form,tokomahtli,tokomahtli,"[""tokomahtli"", ""tokomatli"", ""tocomahtli""]",identity
kw::tomatl::4,tomatl,EHN_colloquial,Eastern Huasteca Nahuatl,tomato,rule_based_from_source_form,tomatl,tomatl,"[""tomatl""]",identity
kw::tomi::2,tomi,EHN_colloquial,Eastern Huasteca Nahuatl,money.,rule_based_from_source_form,tomi,tomi,"[""tomi""]",identity
kw::tomin::3,tomin,EHN_colloquial,Eastern Huasteca Nahuatl,money.,rule_based_from_source_form,tomin,tomin,"[""tomin""]",identity
kw::tonali::1,tonali,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of tonalli,explicit_gloss_target,tonalli,tonalli,"[""tonali"", ""tonalli""]",gloss target: tonalli
kw::tonalli::9,tonalli,EHN_colloquial,Eastern Huasteca Nahuatl,a day,rule_based_from_source_form,tonalli,tonalli,"[""tonalli""]",identity
kw::tonalti::1,tonalti,EHN_colloquial,Eastern Huasteca Nahuatl,good morning (greeting).,rule_based_from_source_form,tonalti,tonalti,"[""tonalti""]",identity
kw::tonatih::2,tonatih,EHN_colloquial,Eastern Huasteca Nahuatl,sun.,rule_based_from_source_form,tonatih,tonatih,"[""tonatih"", ""tonati""]",identity
kw::tonaya::1,tonaya,EHN_colloquial,Eastern Huasteca Nahuatl,"day, daytime",rule_based_from_source_form,tonaya,tonaya,"[""tonaya""]",identity
kw::topitzi::1,topitzi,EHN_colloquial,Eastern Huasteca Nahuatl,lizard.,rule_based_from_source_form,topitsi,topitsi,"[""topitzi"", ""topitsi""]",z > s
kw::torre::1,torre,EHN_colloquial,Eastern Huasteca Nahuatl,tower.,rule_based_from_source_form,torre,torre,"[""torre""]",identity
kw::totahtzi::1,totahtzi,EHN_colloquial,Eastern Huasteca Nahuatl,priest.,rule_based_from_source_form,totahtsi,totahtsi,"[""totahtzi"", ""totatzi"", ""totahtsi"", ""totatsi""]",z > s
kw::totoli::3,totoli,EHN_colloquial,Eastern Huasteca Nahuatl,turkey,rule_based_from_source_form,totoli,totoli,"[""totoli""]",identity
kw::totonic::1,totonic,EHN_colloquial,Eastern Huasteca Nahuatl,hot.,rule_based_from_source_form,totonik,totonik,"[""totonic"", ""totonik""]",hard c > k
kw::tototl::6,tototl,EHN_colloquial,Eastern Huasteca Nahuatl,bird,rule_based_from_source_form,tototl,tototl,"[""tototl""]",identity
kw::toza::1,toza,EHN_colloquial,Eastern Huasteca Nahuatl,gopher,rule_based_from_source_form,tosa,tosa,"[""toza"", ""tosa""]",z > s
kw::tzalantic::1,tzalantic,EHN_colloquial,Eastern Huasteca Nahuatl,clear.,rule_based_from_source_form,tsalantik,tsalantik,"[""tzalantic"", ""tsalantik""]",z > s; hard c > k
kw::tzi::1,-tzi,EHN_colloquial,Eastern Huasteca Nahuatl,A diminutive-forming suffix.,rule_based_from_source_form,-tsi,-tsi,"[""-tzi"", ""-tsi""]",z > s
kw::tzicatl::2,tzicatl,EHN_colloquial,Eastern Huasteca Nahuatl,ant.,rule_based_from_source_form,tsikatl,tsikatl,"[""tzicatl"", ""tsikatl""]",z > s; hard c > k
kw::tzintlayohuilotl::1,tzintlayohuilotl,EHN_colloquial,Eastern Huasteca Nahuatl,darkness.,rule_based_from_source_form,tsintlayowilotl,tsintlayowilotl,"[""tzintlayohuilotl"", ""tzintlayouilotl"", ""tsintlayowilotl""]",hu> w before vowel; z > s
kw::tzitzitl::1,tzitzitl,EHN_colloquial,Eastern Huasteca Nahuatl,ant.,rule_based_from_source_form,tsitsitl,tsitsitl,"[""tzitzitl"", ""tsitsitl""]",z > s
kw::tzompilihui::2,tzompilihui,EHN_colloquial,Eastern Huasteca Nahuatl,to have a cold.,rule_based_from_source_form,tsompiliwi,tsompiliwi,"[""tzompilihui"", ""tzompiliui"", ""tsompiliwi""]",hu> w before vowel; z > s
kw::tzonacahuili::1,tzonacahuili,EHN_colloquial,Eastern Huasteca Nahuatl,"hat, sombrero.",rule_based_from_source_form,tsonakawili,tsonakawili,"[""tzonacahuili"", ""tzonacauili"", ""tsonakawili""]",hu> w before vowel; z > s; hard c > k
kw::tzopelatl::2,tzopelatl,EHN_colloquial,Eastern Huasteca Nahuatl,soda (drink).,rule_based_from_source_form,tsopelatl,tsopelatl,"[""tzopelatl"", ""tsopelatl""]",z > s
kw::tzopelictli::1,tzopelictli,EHN_colloquial,Eastern Huasteca Nahuatl,sugar.,rule_based_from_source_form,tsopeliktli,tsopeliktli,"[""tzopelictli"", ""tsopeliktli""]",z > s; hard c > k
kw::tzotzo::1,tzotzo,EHN_colloquial,Eastern Huasteca Nahuatl,bat,rule_based_from_source_form,tsotso,tsotso,"[""tzotzo"", ""tsotso""]",z > s
kw::waleyah::1,waleyah,EHN_colloquial,Eastern Huasteca Nahuatl,watermelon,rule_based_from_source_form,waleyah,waleyah,"[""waleyah"", ""waleya"", ""hualeyah""]",identity
kw::weyiatl::1,weyiatl,EHN_colloquial,Eastern Huasteca Nahuatl,sea,rule_based_from_source_form,weyiatl,weyiatl,"[""weyiatl"", ""hueyiatl""]",identity
kw::xaloh::2,xaloh,EHN_colloquial,Eastern Huasteca Nahuatl,earthenware mug,rule_based_from_source_form,xaloh,xaloh,"[""xaloh"", ""xalo""]",identity
kw::xihuitl::6,xihuitl,EHN_colloquial,Eastern Huasteca Nahuatl,grass,rule_based_from_source_form,xiwitl,xiwitl,"[""xihuitl"", ""xiuitl"", ""xiwitl""]",hu> w before vowel
kw::xihuitl::7,xihuitl,EHN_colloquial,Eastern Huasteca Nahuatl,year,rule_based_from_source_form,xiwitl,xiwitl,"[""xihuitl"", ""xiuitl"", ""xiwitl""]",hu> w before vowel
kw::xihuitzontli::1,xihuitzontli,EHN_colloquial,Eastern Huasteca Nahuatl,bush.,rule_based_from_source_form,xiwitsontli,xiwitsontli,"[""xihuitzontli"", ""xiuitzontli"", ""xiwitsontli""]",hu> w before vowel; z > s
kw::xochili::1,xochili,EHN_colloquial,Eastern Huasteca Nahuatl,alternative spelling of xochilli (“jalapeño”),explicit_gloss_target,xochilli (“jalapeño”),xochilli (“jalapeno”),"[""xochili"", ""xocili"", ""xochilli (“jalapeño”)"", ""xochilli (“jalapeno”)"", ""xocilli (“jalapeno”)""]",gloss target: xochilli (“jalapeño”)
kw::xochilli::1,xochilli,EHN_colloquial,Eastern Huasteca Nahuatl,jalapeño pepper.,rule_based_from_source_form,xochilli,xochilli,"[""xochilli"", ""xocilli""]",identity
kw::xochimilli::1,xochimilli,EHN_colloquial,Eastern Huasteca Nahuatl,garden,rule_based_from_source_form,xochimilli,xochimilli,"[""xochimilli"", ""xocimilli""]",identity
kw::xochitl::5,xochitl,EHN_colloquial,Eastern Huasteca Nahuatl,flower,rule_based_from_source_form,xochitl,xochitl,"[""xochitl"", ""xocitl""]",identity
kw::xocotl::4,xocotl,EHN_colloquial,Eastern Huasteca Nahuatl,A fruit,rule_based_from_source_form,xokotl,xokotl,"[""xocotl"", ""xokotl""]",hard c > k
kw::xokotl::5,xokotl,EHN_colloquial,Eastern Huasteca Nahuatl,plum,rule_based_from_source_form,xokotl,xokotl,"[""xokotl"", ""xocotl""]",identity
kw::xolotl::4,xolotl,EHN_colloquial,Eastern Huasteca Nahuatl,to be afraid.,rule_based_from_source_form,xolotl,xolotl,"[""xolotl""]",identity
kw::xonacatl::3,xonacatl,EHN_colloquial,Eastern Huasteca Nahuatl,onion.,rule_based_from_source_form,xonakatl,xonakatl,"[""xonacatl"", ""xonakatl""]",hard c > k
kw::xopan::3,xopan,EHN_colloquial,Eastern Huasteca Nahuatl,spring (season),rule_based_from_source_form,xopan,xopan,"[""xopan""]",identity
kw::xopepe::2,xopepe,EHN_colloquial,Eastern Huasteca Nahuatl,cockroach.,rule_based_from_source_form,xopepe,xopepe,"[""xopepe""]",identity
kw::xopili::3,xopili,EHN_colloquial,Eastern Huasteca Nahuatl,cockroach.,rule_based_from_source_form,xopili,xopili,"[""xopili""]",identity
kw::xoxohuic::2,xoxohuic,EHN_colloquial,Eastern Huasteca Nahuatl,green,rule_based_from_source_form,xoxowik,xoxowik,"[""xoxohuic"", ""xoxouic"", ""xoxowik""]",hu> w before vowel; hard c > k
kw::ya::2,ya,EHN_colloquial,Eastern Huasteca Nahuatl,"third person; he, she",rule_based_from_source_form,ya,ya,"[""ya""]",identity
kw::yacametl::1,yacametl,EHN_colloquial,Eastern Huasteca Nahuatl,insect.,rule_based_from_source_form,yakametl,yakametl,"[""yacametl"", ""yakametl""]",hard c > k
kw::yacatzompilli::1,yacatzompilli,EHN_colloquial,Eastern Huasteca Nahuatl,a cold (sickness).,rule_based_from_source_form,yakatsompilli,yakatsompilli,"[""yacatzompilli"", ""yakatsompilli""]",z > s; hard c > k
kw::yaha::1,yaha,EHN_colloquial,Eastern Huasteca Nahuatl,"third person; he, she",rule_based_from_source_form,yaha,yaha,"[""yaha"", ""yaa""]",identity
kw::yahaya::1,yahaya,EHN_colloquial,Eastern Huasteca Nahuatl,"third person; he, she",rule_based_from_source_form,yahaya,yahaya,"[""yahaya"", ""yaaya""]",identity
kw::yahua::1,yahua,EHN_colloquial,Eastern Huasteca Nahuatl,to go.,rule_based_from_source_form,yawa,yawa,"[""yahua"", ""yaua"", ""yawa""]",hu> w before vowel
kw::yahuanti::1,yahuanti,EHN_colloquial,Eastern Huasteca Nahuatl,third person; they,rule_based_from_source_form,yawanti,yawanti,"[""yahuanti"", ""yauanti"", ""yawanti""]",hu> w before vowel
kw::yalhuaya::1,yalhuaya,EHN_colloquial,Eastern Huasteca Nahuatl,yesterday.,rule_based_from_source_form,yalwaya,yalwaya,"[""yalhuaya"", ""yaluaya"", ""yalwaya""]",hu> w before vowel
kw::yancuic::3,yancuic,EHN_colloquial,Eastern Huasteca Nahuatl,new.,rule_based_from_source_form,yankuik,yankuik,"[""yancuic"", ""yankuik""]",hard c > k
kw::yayahuic::1,yayahuic,EHN_colloquial,Eastern Huasteca Nahuatl,black,rule_based_from_source_form,yayawik,yayawik,"[""yayahuic"", ""yayauic"", ""yayawik""]",hu> w before vowel; hard c > k
kw::yeca::1,yeca,EHN_colloquial,Eastern Huasteca Nahuatl,then,rule_based_from_source_form,yeka,yeka,"[""yeca"", ""yeka""]",hard c > k
kw::yehyectzi::1,yehyectzi,EHN_colloquial,Eastern Huasteca Nahuatl,beautiful.,rule_based_from_source_form,yehyektsi,yehyektsi,"[""yehyectzi"", ""yeyectzi"", ""yehyektsi"", ""yeyektsi""]",z > s; hard c > k
kw::yolic-yolic::1,yolic yolic,EHN_colloquial,Eastern Huasteca Nahuatl,little by little,rule_based_from_source_form,yolik yolik,yolik yolik,"[""yolic yolic"", ""yolik yolik""]",hard c > k
kw::yolixco::1,yolixco,EHN_colloquial,Eastern Huasteca Nahuatl,cloak.,rule_based_from_source_form,yolixko,yolixko,"[""yolixco"", ""yolixko""]",hard c > k
kw::yolpactoc::1,yolpactoc,EHN_colloquial,Eastern Huasteca Nahuatl,happy,rule_based_from_source_form,yolpaktok,yolpaktok,"[""yolpactoc"", ""yolpaktok""]",hard c > k
kw::yoyomitl::2,yoyomitl,EHN_colloquial,Eastern Huasteca Nahuatl,clothing.,rule_based_from_source_form,yoyomitl,yoyomitl,"[""yoyomitl""]",identity
kw::yoyomitl::3,yoyomitl,EHN_colloquial,Eastern Huasteca Nahuatl,cloth.,rule_based_from_source_form,yoyomitl,yoyomitl,"[""yoyomitl""]",identity
kw::zacacalli::1,zacacalli,EHN_colloquial,Eastern Huasteca Nahuatl,hay storehouse,rule_based_from_source_form,sakakalli,sakakalli,"[""zacacalli"", ""sakakalli"", ""sacacalli""]",z > s; hard c > k
kw::zacamiztli::3,zacamiztli,EHN_colloquial,Eastern Huasteca Nahuatl,wildcat,rule_based_from_source_form,sakamistli,sakamistli,"[""zacamiztli"", ""sakamistli"", ""sacamistli""]",z > s; hard c > k
kw::zacatl::3,zacatl,EHN_colloquial,Eastern Huasteca Nahuatl,straw,rule_based_from_source_form,sakatl,sakatl,"[""zacatl"", ""sakatl"", ""sacatl""]",z > s; hard c > k
kw::zacatl::4,zacatl,EHN_colloquial,Eastern Huasteca Nahuatl,hay,rule_based_from_source_form,sakatl,sakatl,"[""zacatl"", ""sakatl"", ""sacatl""]",z > s; hard c > k
kw::zampa::1,zampa,EHN_colloquial,Eastern Huasteca Nahuatl,again,rule_based_from_source_form,sampa,sampa,"[""zampa"", ""sampa""]",z > s
kw::zan::2,zan,EHN_colloquial,Eastern Huasteca Nahuatl,Only; merely; just; but.,rule_based_from_source_form,san,san,"[""zan"", ""san""]",z > s
kw::zayolnectli::1,zayolnectli,EHN_colloquial,Eastern Huasteca Nahuatl,honey from a bee.,rule_based_from_source_form,sayolnektli,sayolnektli,"[""zayolnectli"", ""sayolnektli"", ""sayolnectli""]",z > s; hard c > k
kw::zayoltzi::1,zayoltzi,EHN_colloquial,Eastern Huasteca Nahuatl,bee,rule_based_from_source_form,sayoltsi,sayoltsi,"[""zayoltzi"", ""sayoltsi"", ""sayoltzi""]",z > s
kw::zoquitl::3,zoquitl,EHN_colloquial,Eastern Huasteca Nahuatl,mud,rule_based_from_source_form,sokitl,sokitl,"[""zoquitl"", ""sokitl"", ""socitl""]",qu > k before front vowel; z > s
kw::zoquiyo::2,zoquiyo,EHN_colloquial,Eastern Huasteca Nahuatl,dirty.,rule_based_from_source_form,sokiyo,sokiyo,"[""zoquiyo"", ""sokiyo"", ""sociyo""]",qu > k before front vowel; z > s
